"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","grp","cmb_smpEf","verbatimLa","verbatimLo","decimalLat","decimalLon","GrupoBiolo","Tipo","Habitat","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_Kale","Dis_Plater","DisBosque","Dis_CobNat","Dis_Cienag","Dis_MGSG","Dis_Dre345","UCSuelo","Cobertura","CobAves","CobHerp","CobCopr","CobMarip","CobHorm","CobColl","CobMam","CobBot","Tam_Parche","Plataf","Dis_PlatEf","Orden","Dis_ViaPri","Dia_ViaSec","Red.Hidrica","CuerpAgua","NomCuerpAg","FInt19meanx","HEH18meanx"
"100","ANH_185","Species richness",7,11.688,5.766,7.714,37.768,"VES",0.581363004172462,"7°13' 53,929"" N","73°49' 48,094"" W",7.23164700024,-73.830026,"Herpetos","T","Pastos limpios",1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,14314.3289182,5942.34216922,69.9893274268,69.9893274268,8264.77005432,89.9858470295,7424.35795761,"PVAa","Pastos",NA,"Pastos",NA,NA,NA,NA,NA,NA,21.2723623644,"Platero",5942.34216922,0,318.281693792,670.853086721,NA,NA,NA,1,NA
"101","ANH_185","Shannon diversity",6.614,12.562,6.354,6.614,25.015,"VES",0.581363004172462,"7°13' 53,929"" N","73°49' 48,094"" W",7.23164700024,-73.830026,"Herpetos","T","Pastos limpios",1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,14314.3289182,5942.34216922,69.9893274268,69.9893274268,8264.77005432,89.9858470295,7424.35795761,"PVAa","Pastos",NA,"Pastos",NA,NA,NA,NA,NA,NA,21.2723623644,"Platero",5942.34216922,0,318.281693792,670.853086721,NA,NA,NA,1,NA
"102","ANH_185","Simpson diversity",6.231,13.75,5.611,6.231,24.747,"VES",0.581363004172462,"7°13' 53,929"" N","73°49' 48,094"" W",7.23164700024,-73.830026,"Herpetos","T","Pastos limpios",1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,14314.3289182,5942.34216922,69.9893274268,69.9893274268,8264.77005432,89.9858470295,7424.35795761,"PVAa","Pastos",NA,"Pastos",NA,NA,NA,NA,NA,NA,21.2723623644,"Platero",5942.34216922,0,318.281693792,670.853086721,NA,NA,NA,1,NA
"103","ANH_223","Species richness",9,28.6,24.966,11.861,143.29,"VES",0.795549374130737,"7°15' 40,968"" N","73°53' 36,128"" W",7.26138000024,-73.893369,"Herpetos","T","Bosque ripario",4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,11479.9993459,0,324.215902756,324.215902756,1144.84996335,2650.63199241,7322.40683837,"PVAa","Palma",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,165.005220596,"Platero",0,0,7000.52433293,2820.39050094,NA,NA,NA,3,NA
"104","ANH_223","Shannon diversity",7.137,16.525,6.758,7.137,29.77,"VES",0.795549374130737,"7°15' 40,968"" N","73°53' 36,128"" W",7.26138000024,-73.893369,"Herpetos","T","Bosque ripario",4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,11479.9993459,0,324.215902756,324.215902756,1144.84996335,2650.63199241,7322.40683837,"PVAa","Palma",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,165.005220596,"Platero",0,0,7000.52433293,2820.39050094,NA,NA,NA,3,NA
"105","ANH_223","Simpson diversity",5.444,6.818,2.273,5.444,11.274,"VES",0.795549374130737,"7°15' 40,968"" N","73°53' 36,128"" W",7.26138000024,-73.893369,"Herpetos","T","Bosque ripario",4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,11479.9993459,0,324.215902756,324.215902756,1144.84996335,2650.63199241,7322.40683837,"PVAa","Palma",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,165.005220596,"Platero",0,0,7000.52433293,2820.39050094,NA,NA,NA,3,NA
"106","ANH_232","Species richness",12,22.208,11.039,13.819,69.284,"VES",0.767732962447844,"7°17' 42,436"" N","73°52' 37,942"" W",7.29512100024,-73.877206,"Herpetos","T","Bosque ripario",2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,7407.68087184,2595.68603701,0,0,1351.99539749,3474.97249614,3304.21273599,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,32.8373162882,"Platero",2595.68603701,0,3090.66441294,812.832337561,NA,NA,NA,12,NA
"107","ANH_232","Shannon diversity",9.452,14.416,3.442,9.452,21.162,"VES",0.767732962447844,"7°17' 42,436"" N","73°52' 37,942"" W",7.29512100024,-73.877206,"Herpetos","T","Bosque ripario",2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,7407.68087184,2595.68603701,0,0,1351.99539749,3474.97249614,3304.21273599,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,32.8373162882,"Platero",2595.68603701,0,3090.66441294,812.832337561,NA,NA,NA,12,NA
"108","ANH_232","Simpson diversity",7.579,9.013,1.627,7.579,12.201,"VES",0.767732962447844,"7°17' 42,436"" N","73°52' 37,942"" W",7.29512100024,-73.877206,"Herpetos","T","Bosque ripario",2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,7407.68087184,2595.68603701,0,0,1351.99539749,3474.97249614,3304.21273599,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,32.8373162882,"Platero",2595.68603701,0,3090.66441294,812.832337561,NA,NA,NA,12,NA
"109","ANH_306","Species richness",12,32.417,25.989,14.982,151.776,"VES",0.795549374130737,"7°22' 47,658"" N","73°49' 31,958"" W",7.37990500024,-73.825544,"Herpetos","T","Bosque ripario",5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,2090.71270552,13337.4248645,0,0,5914.23201398,7952.30274015,3847.40719159,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,34.180294317,"Kale",2090.71270552,0,5972.56355556,308.521415361,NA,NA,NA,12,NA
"110","ANH_306","Shannon diversity",9.215,14.683,4.201,9.215,22.918,"VES",0.795549374130737,"7°22' 47,658"" N","73°49' 31,958"" W",7.37990500024,-73.825544,"Herpetos","T","Bosque ripario",5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,2090.71270552,13337.4248645,0,0,5914.23201398,7952.30274015,3847.40719159,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,34.180294317,"Kale",2090.71270552,0,5972.56355556,308.521415361,NA,NA,NA,12,NA
"111","ANH_306","Simpson diversity",7.515,8.524,1.633,7.515,11.723,"VES",0.795549374130737,"7°22' 47,658"" N","73°49' 31,958"" W",7.37990500024,-73.825544,"Herpetos","T","Bosque ripario",5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,2090.71270552,13337.4248645,0,0,5914.23201398,7952.30274015,3847.40719159,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,34.180294317,"Kale",2090.71270552,0,5972.56355556,308.521415361,NA,NA,NA,12,NA
"112","ANH_360","Species richness",9,16.2,8.227,10.201,52.181,"VES",0.913769123783032,"7°19' 16,237"" N","73°42' 47,354"" W",7.32117700024,-73.713154,"Herpetos","T","Bosque denso",2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,15132.3434513,19103.1246716,0,0,13163.8125228,7045.22132278,3365.54496082,"LVBe3","Bosque Ripario",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,740.917316393,"Caracterizacion",15132.3434513,0,1051.59371216,5172.32192669,NA,NA,NA,12,NA
"113","ANH_360","Shannon diversity",7.729,13.496,4.543,7.729,22.401,"VES",0.913769123783032,"7°19' 16,237"" N","73°42' 47,354"" W",7.32117700024,-73.713154,"Herpetos","T","Bosque denso",2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,15132.3434513,19103.1246716,0,0,13163.8125228,7045.22132278,3365.54496082,"LVBe3","Bosque Ripario",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,740.917316393,"Caracterizacion",15132.3434513,0,1051.59371216,5172.32192669,NA,NA,NA,12,NA
"114","ANH_360","Simpson diversity",6.533,9.3,3.368,6.533,15.901,"VES",0.913769123783032,"7°19' 16,237"" N","73°42' 47,354"" W",7.32117700024,-73.713154,"Herpetos","T","Bosque denso",2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,15132.3434513,19103.1246716,0,0,13163.8125228,7045.22132278,3365.54496082,"LVBe3","Bosque Ripario",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,740.917316393,"Caracterizacion",15132.3434513,0,1051.59371216,5172.32192669,NA,NA,NA,12,NA
"115","ANH_374","Species richness",2,2,0.449,2,3.57,"VES",0.478442280945758,"7°17' 57,822"" N","73°42' 4,003"" W",7.29939500024,-73.701112,"Herpetos","T","Bosque denso",904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,17203.6225075,19870.5796742,0,0,15898.7596361,4629.25867981,2080.76662338,"LVBe3","Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,215.82601981,"Caracterizacion",17203.6225075,0,586.810272055,2528.23538246,NA,NA,NA,12,NA
"116","ANH_374","Shannon diversity",1.649,1.804,0.398,1.649,2.583,"VES",0.478442280945758,"7°17' 57,822"" N","73°42' 4,003"" W",7.29939500024,-73.701112,"Herpetos","T","Bosque denso",904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,17203.6225075,19870.5796742,0,0,15898.7596361,4629.25867981,2080.76662338,"LVBe3","Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,215.82601981,"Caracterizacion",17203.6225075,0,586.810272055,2528.23538246,NA,NA,NA,12,NA
"117","ANH_374","Simpson diversity",1.471,1.5,0.346,1.471,2.179,"VES",0.478442280945758,"7°17' 57,822"" N","73°42' 4,003"" W",7.29939500024,-73.701112,"Herpetos","T","Bosque denso",904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,17203.6225075,19870.5796742,0,0,15898.7596361,4629.25867981,2080.76662338,"LVBe3","Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,215.82601981,"Caracterizacion",17203.6225075,0,586.810272055,2528.23538246,NA,NA,NA,12,NA
"118","ANH_375","Species richness",5,10.333,7.888,5.646,49.002,"VES",0.369958275382476,"7°19' 21,403"" N","73°42' 54,792"" W",7.322612,-73.71522,"Herpetos","PE","Bosque denso",2210.66594352,436.444699858,3534.62923512,5395.98138136,1410.40625581,14868.6228318,18931.206566,0,0,17883.5736416,7201.83681167,3386.20872067,NA,"Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,NA,"Kale",14868.6228318,NA,1047.41517925,5372.40507078,NA,NA,NA,NA,NA
"119","ANH_375","Shannon diversity",4.762,10.694,4.27,4.762,19.063,"VES",0.369958275382476,"7°19' 21,403"" N","73°42' 54,792"" W",7.322612,-73.71522,"Herpetos","PE","Bosque denso",2210.66594352,436.444699858,3534.62923512,5395.98138136,1410.40625581,14868.6228318,18931.206566,0,0,17883.5736416,7201.83681167,3386.20872067,NA,"Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,NA,"Kale",14868.6228318,NA,1047.41517925,5372.40507078,NA,NA,NA,NA,NA
"120","ANH_375","Simpson diversity",4.5,10.333,3.464,4.5,17.122,"VES",0.369958275382476,"7°19' 21,403"" N","73°42' 54,792"" W",7.322612,-73.71522,"Herpetos","PE","Bosque denso",2210.66594352,436.444699858,3534.62923512,5395.98138136,1410.40625581,14868.6228318,18931.206566,0,0,17883.5736416,7201.83681167,3386.20872067,NA,"Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,NA,"Kale",14868.6228318,NA,1047.41517925,5372.40507078,NA,NA,NA,NA,NA
"121","ANH_398","Species richness",7,17,13.784,8.323,82.563,"VES",0.47009735744089,"7°21' 26,640"" N","73°44' 32,460"" W",7.3574,-73.74235,"Herpetos","PE","Bosque ripario",3501.18680767,1195.24257419,818.011658558,10145.332532,2863.8492993,11281.8720195,17809.1413562,9.47054739669,9.47054739669,14574.6285734,11410.4226174,1537.06082202,NA,NA,NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,NA,"Kale",11281.8720195,NA,3607.36888669,7672.55226932,NA,NA,NA,NA,NA
"122","ANH_398","Shannon diversity",6.261,13.538,5.659,6.261,24.631,"VES",0.47009735744089,"7°21' 26,640"" N","73°44' 32,460"" W",7.3574,-73.74235,"Herpetos","PE","Bosque ripario",3501.18680767,1195.24257419,818.011658558,10145.332532,2863.8492993,11281.8720195,17809.1413562,9.47054739669,9.47054739669,14574.6285734,11410.4226174,1537.06082202,NA,NA,NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,NA,"Kale",11281.8720195,NA,3607.36888669,7672.55226932,NA,NA,NA,NA,NA
"123","ANH_398","Simpson diversity",5.556,9.2,5.829,5.556,20.624,"VES",0.47009735744089,"7°21' 26,640"" N","73°44' 32,460"" W",7.3574,-73.74235,"Herpetos","PE","Bosque ripario",3501.18680767,1195.24257419,818.011658558,10145.332532,2863.8492993,11281.8720195,17809.1413562,9.47054739669,9.47054739669,14574.6285734,11410.4226174,1537.06082202,NA,NA,NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,NA,"Kale",11281.8720195,NA,3607.36888669,7672.55226932,NA,NA,NA,NA,NA
"124","ANH_82","Species richness",6,15.375,12.945,7.238,76.995,"VES",0.910987482614743,"7°24' 46,940"" N","73°50' 4,740"" W",7.41303900024,-73.83465,"Herpetos","T","Bosque ripario",6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,3656.64062008,16375.8351116,0,0,4776.50219875,6104.58562563,4021.82697019,"RVCa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,9.31710564999,"Kale",3656.64062008,0,5977.99618082,3022.81786139,NA,NA,NA,12,NA
"125","ANH_82","Shannon diversity",5.742,15.993,7.58,5.742,30.849,"VES",0.910987482614743,"7°24' 46,940"" N","73°50' 4,740"" W",7.41303900024,-73.83465,"Herpetos","T","Bosque ripario",6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,3656.64062008,16375.8351116,0,0,4776.50219875,6104.58562563,4021.82697019,"RVCa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,9.31710564999,"Kale",3656.64062008,0,5977.99618082,3022.81786139,NA,NA,NA,12,NA
"126","ANH_82","Simpson diversity",5.444,16,6.517,5.444,28.773,"VES",0.910987482614743,"7°24' 46,940"" N","73°50' 4,740"" W",7.41303900024,-73.83465,"Herpetos","T","Bosque ripario",6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,3656.64062008,16375.8351116,0,0,4776.50219875,6104.58562563,4021.82697019,"RVCa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,9.31710564999,"Kale",3656.64062008,0,5977.99618082,3022.81786139,NA,NA,NA,12,NA
